"[36, 1]","[39, 5]","[42, 9]","[45, 16]","[49, 22]","[52, 28]","[55, 33]","[58, 39]","[62, 44]","[65, 50]","[69, 55]","[72, 60]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[58, 72]","[57, 70]","[57, 68]","[56, 64]","[55, 59]","[54, 55]","[53, 50]","[53, 46]","[53, 42]","[52, 37]","[53, 33]","[53, 29]","[53, 24]","[53, 20]","[54, 15]","[54, 11]","[55, 6]","[56, 3]","[56, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[62, 2]","[60, 8]","[57, 16]","[55, 23]","[53, 31]","[51, 38]","[49, 45]","[48, 52]","[46, 59]","[45, 66]","[45, 68]","[44, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[30, 72]","[33, 70]","[36, 69]","[39, 67]","[43, 64]","[46, 61]","[49, 58]","[53, 55]","[56, 52]","[60, 49]","[64, 46]","[67, 43]","[71, 41]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[50, 1]","[47, 4]","[45, 7]","[42, 12]","[39, 17]","[37, 22]","[35, 24]","[33, 28]","[31, 31]","[29, 35]","[28, 38]","[26, 41]","[25, 44]","[24, 47]","[23, 50]","[22, 53]","[21, 56]","[21, 59]","[21, 62]","[21, 62]","[21, 65]","[22, 68]","[22, 70]","[23, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[18, 70]","[19, 65]","[20, 58]","[21, 51]","[22, 45]","[23, 38]","[25, 31]","[26, 25]","[28, 18]","[29, 11]","[31, 4]","[33, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[24, 4]","[24, 11]","[23, 19]","[23, 26]","[23, 33]","[23, 40]","[23, 46]","[23, 53]","[24, 60]","[24, 66]","[25, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 72]","[51, 70]","[49, 67]","[48, 61]","[46, 56]","[45, 51]","[44, 46]","[43, 41]","[42, 36]","[41, 31]","[40, 26]","[40, 21]","[39, 15]","[39, 10]","[39, 6]","[39, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[19, 1]","[17, 3]","[16, 7]","[15, 9]","[13, 11]","[12, 15]","[11, 18]","[10, 19]","[9, 23]","[9, 23]","[8, 25]","[8, 27]","[7, 28]","[7, 30]","[7, 31]","[7, 32]","[7, 33]","[8, 33]","[8, 34]","[9, 35]","[9, 35]","[10, 36]","[11, 36]","[12, 36]","[13, 38]","[14, 38]","[15, 37]","[17, 38]","[18, 37]","[20, 38]","[22, 38]","[23, 38]","[25, 35]","[27, 35]","[30, 36]","[32, 34]","[34, 35]","[37, 34]","[40, 33]","[42, 31]","[44, 31]","[47, 30]","[50, 30]","[53, 27]","[56, 28]","[59, 25]","[62, 25]","[65, 24]","[68, 21]","[71, 20]",,,,,,,,,,,,,,,,,,,,,,,,
"[31, 4]","[33, 10]","[35, 17]","[37, 25]","[39, 31]","[42, 37]","[44, 44]","[47, 50]","[49, 57]","[52, 63]","[55, 68]","[58, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[44, 72]","[47, 72]","[49, 71]","[52, 71]","[55, 70]","[58, 70]","[61, 70]","[65, 69]","[67, 69]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[61, 72]","[61, 68]","[61, 65]","[60, 56]","[60, 49]","[59, 43]","[59, 37]","[59, 30]","[59, 24]","[59, 17]","[59, 10]","[60, 5]","[60, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[16, 1]","[13, 4]","[12, 6]","[11, 12]","[10, 14]","[9, 17]","[8, 20]","[7, 24]","[6, 26]","[6, 29]","[5, 31]","[5, 33]","[5, 35]","[5, 37]","[5, 41]","[6, 41]","[6, 44]","[7, 44]","[8, 46]","[8, 47]","[9, 48]","[11, 49]","[12, 51]","[13, 52]","[15, 53]","[17, 54]","[18, 55]","[20, 56]","[23, 57]","[25, 58]","[27, 59]","[30, 60]","[32, 60]","[35, 61]","[38, 62]","[41, 63]","[44, 64]","[47, 65]","[50, 66]","[53, 67]","[57, 68]","[60, 68]","[64, 69]","[67, 70]","[70, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[19, 70]","[20, 66]","[22, 58]","[23, 50]","[24, 43]","[26, 35]","[27, 28]","[29, 20]","[31, 12]","[33, 5]","[33, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 2]","[23, 5]","[24, 11]","[26, 17]","[26, 19]","[28, 25]","[29, 30]","[31, 35]","[33, 40]","[35, 44]","[37, 49]","[39, 53]","[41, 58]","[44, 62]","[46, 67]","[48, 69]","[51, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[55, 70]","[54, 68]","[52, 62]","[50, 57]","[48, 52]","[46, 47]","[45, 42]","[44, 37]","[43, 32]","[42, 27]","[41, 22]","[40, 16]","[39, 12]","[38, 6]","[38, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[24, 3]","[23, 9]","[23, 16]","[24, 22]","[24, 28]","[24, 34]","[25, 40]","[25, 46]","[26, 51]","[27, 57]","[29, 62]","[30, 67]","[32, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[54, 71]","[53, 69]","[53, 68]","[52, 63]","[52, 58]","[51, 54]","[51, 49]","[50, 45]","[50, 41]","[50, 36]","[50, 32]","[51, 28]","[51, 23]","[51, 18]","[52, 14]","[52, 10]","[53, 4]","[54, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[34, 3]","[35, 8]","[37, 14]","[39, 20]","[40, 26]","[42, 31]","[44, 37]","[46, 42]","[48, 47]","[51, 52]","[53, 57]","[55, 63]","[58, 67]","[60, 70]","[63, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[16, 72]","[19, 70]","[21, 68]","[23, 64]","[25, 60]","[27, 55]","[30, 51]","[33, 47]","[36, 43]","[38, 39]","[41, 35]","[44, 31]","[48, 27]","[51, 23]","[54, 21]","[57, 15]","[61, 11]","[64, 7]","[67, 3]","[70, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[21, 3]","[21, 9]","[22, 17]","[23, 25]","[24, 33]","[25, 40]","[27, 48]","[28, 55]","[30, 62]","[31, 68]","[34, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[63, 69]","[62, 65]","[62, 59]","[62, 53]","[61, 47]","[61, 41]","[61, 35]","[61, 33]","[61, 27]","[61, 21]","[61, 15]","[61, 9]","[60, 4]","[60, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[21, 1]","[21, 4]","[21, 12]","[22, 19]","[22, 25]","[23, 32]","[24, 38]","[25, 44]","[26, 50]","[27, 56]","[28, 62]","[30, 66]","[32, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[23, 71]","[25, 69]","[28, 66]","[31, 61]","[34, 57]","[36, 53]","[39, 49]","[42, 46]","[46, 42]","[49, 38]","[52, 34]","[56, 30]","[59, 27]","[63, 22]","[66, 18]","[70, 15]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[21, 1]","[22, 5]","[22, 10]","[23, 15]","[24, 20]","[25, 27]","[25, 31]","[26, 35]","[28, 40]","[29, 44]","[30, 48]","[32, 53]","[34, 57]","[36, 61]","[38, 65]","[40, 68]","[42, 70]","[44, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[57, 71]","[56, 68]","[55, 63]","[54, 58]","[53, 53]","[52, 48]","[51, 43]","[51, 38]","[50, 33]","[50, 28]","[50, 23]","[50, 18]","[50, 13]","[50, 8]","[50, 3]","[52, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[26, 1]","[26, 7]","[26, 17]","[26, 26]","[26, 35]","[27, 43]","[27, 47]","[27, 56]","[28, 64]","[29, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[19, 70]","[21, 66]","[24, 60]","[28, 54]","[31, 49]","[34, 43]","[38, 37]","[41, 32]","[45, 26]","[49, 20]","[51, 18]","[54, 12]","[58, 7]","[62, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[55, 7]","[52, 17]","[48, 26]","[45, 34]","[42, 43]","[39, 51]","[36, 59]","[34, 67]","[32, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[20, 71]","[22, 68]","[24, 65]","[26, 60]","[29, 56]","[31, 52]","[34, 48]","[37, 44]","[40, 39]","[43, 35]","[46, 31]","[49, 27]","[52, 23]","[55, 19]","[59, 14]","[62, 9]","[66, 6]","[69, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[26, 3]","[26, 9]","[26, 17]","[26, 25]","[26, 33]","[27, 40]","[28, 47]","[29, 54]","[30, 61]","[31, 68]","[32, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[39, 71]","[35, 69]","[31, 67]","[30, 66]","[26, 62]","[23, 58]","[20, 55]","[17, 51]","[14, 47]","[12, 44]","[9, 40]","[7, 36]","[5, 33]","[3, 29]","[1, 25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 1]","[3, 5]","[2, 11]","[1, 17]","[1, 54]","[2, 58]","[3, 63]","[4, 67]","[5, 69]","[7, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[34, 72]","[29, 70]","[24, 68]","[20, 63]","[15, 59]","[11, 55]","[7, 51]","[3, 47]","[1, 45]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[17, 2]","[15, 5]","[15, 12]","[14, 18]","[14, 23]","[13, 29]","[13, 33]","[13, 41]","[13, 44]","[13, 48]","[13, 53]","[14, 58]","[15, 62]","[16, 64]","[16, 69]","[17, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[37, 72]","[31, 70]","[27, 68]","[23, 65]","[19, 64]","[15, 58]","[12, 54]","[9, 50]","[6, 46]","[3, 43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[16, 3]","[15, 6]","[15, 12]","[15, 17]","[15, 22]","[15, 27]","[15, 31]","[16, 35]","[16, 39]","[17, 43]","[17, 47]","[18, 53]","[19, 54]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[43, 71]","[39, 70]","[35, 68]","[31, 64]","[28, 62]","[24, 56]","[21, 52]","[18, 48]","[15, 45]","[12, 41]","[10, 37]","[7, 33]","[5, 29]","[3, 25]","[1, 21]","[10, 3]","[10, 6]","[10, 11]","[10, 17]","[9, 20]","[10, 25]","[10, 29]","[11, 32]","[11, 37]","[12, 39]","[12, 43]","[13, 46]","[15, 49]","[16, 52]","[17, 57]","[19, 58]","[20, 61]","[22, 64]","[23, 67]","[25, 68]","[27, 70]","[29, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[45, 72]","[42, 70]","[39, 68]","[36, 64]","[33, 60]","[31, 57]","[28, 53]","[26, 49]","[24, 45]","[22, 42]","[21, 38]","[19, 34]","[18, 30]","[16, 26]","[15, 23]","[14, 18]","[13, 14]","[12, 11]","[12, 6]","[11, 3]","[11, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[11, 2]","[11, 6]","[12, 12]","[12, 18]","[13, 24]","[13, 29]","[14, 34]","[15, 40]","[16, 45]","[17, 50]","[18, 54]","[19, 59]","[21, 64]","[22, 68]","[24, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[54, 72]","[53, 70]","[51, 68]","[50, 64]","[49, 61]","[48, 57]","[47, 53]","[46, 49]","[45, 46]","[45, 42]","[45, 40]","[44, 36]","[44, 33]","[44, 27]","[44, 23]","[45, 20]","[45, 16]","[46, 13]","[46, 7]","[47, 4]","[47, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[31, 1]","[32, 5]","[33, 12]","[34, 20]","[35, 27]","[36, 34]","[38, 41]","[39, 47]","[41, 54]","[42, 60]","[44, 67]","[46, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[57, 72]","[55, 70]","[53, 68]","[52, 66]","[51, 64]","[49, 60]","[48, 56]","[47, 53]","[46, 50]","[45, 46]","[44, 42]","[44, 39]","[43, 36]","[43, 32]","[43, 29]","[43, 27]","[43, 22]","[43, 20]","[43, 16]","[44, 11]","[45, 8]","[45, 4]","[46, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[36, 1]","[37, 4]","[39, 10]","[40, 18]","[42, 23]","[43, 29]","[45, 34]","[47, 40]","[49, 46]","[51, 51]","[53, 57]","[54, 59]","[56, 65]","[59, 68]","[60, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[24, 71]","[24, 70]","[24, 69]","[25, 66]","[26, 63]","[28, 60]","[29, 57]","[30, 54]","[32, 51]","[34, 48]","[36, 45]","[38, 43]","[40, 41]","[42, 37]","[44, 36]","[46, 32]","[49, 29]","[51, 26]","[54, 25]","[57, 20]","[59, 19]","[62, 14]","[65, 13]","[68, 9]","[70, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[23, 2]","[23, 6]","[24, 13]","[25, 20]","[26, 27]","[27, 33]","[29, 39]","[30, 45]","[31, 52]","[33, 57]","[34, 63]","[36, 68]","[38, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[52, 72]","[49, 67]","[45, 59]","[42, 51]","[39, 43]","[35, 34]","[32, 26]","[30, 17]","[27, 8]","[25, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[34, 4]","[34, 8]","[35, 15]","[36, 20]","[37, 26]","[38, 29]","[39, 33]","[40, 38]","[41, 43]","[43, 47]","[45, 52]","[46, 56]","[48, 61]","[51, 65]","[53, 69]","[55, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 71]","[51, 69]","[50, 68]","[48, 63]","[46, 59]","[44, 54]","[43, 50]","[42, 46]","[40, 41]","[39, 37]","[39, 32]","[38, 28]","[37, 23]","[37, 19]","[36, 14]","[36, 8]","[36, 5]","[36, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[18, 3]","[19, 6]","[20, 10]","[21, 17]","[22, 20]","[24, 24]","[25, 27]","[27, 31]","[28, 35]","[30, 38]","[32, 43]","[34, 44]","[36, 47]","[38, 50]","[40, 53]","[43, 55]","[45, 58]","[48, 61]","[50, 63]","[53, 64]","[56, 68]","[59, 69]","[61, 71]","[64, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[51, 71]","[50, 69]","[48, 67]","[47, 63]","[46, 60]","[45, 56]","[44, 53]","[43, 49]","[43, 46]","[42, 43]","[42, 39]","[42, 36]","[43, 32]","[43, 29]","[43, 27]","[44, 22]","[45, 18]","[46, 15]","[47, 12]","[48, 8]","[49, 4]","[50, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 2]","[50, 5]","[47, 11]","[44, 17]","[42, 22]","[39, 27]","[37, 32]","[36, 34]","[34, 39]","[33, 44]","[31, 48]","[30, 52]","[29, 57]","[28, 61]","[27, 66]","[26, 68]","[26, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[42, 72]","[47, 71]","[50, 70]","[55, 69]","[59, 69]","[63, 68]","[68, 67]","[70, 66]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[66, 70]","[66, 67]","[67, 61]","[67, 55]","[67, 50]","[67, 44]","[67, 39]","[68, 34]","[68, 28]","[69, 23]","[70, 17]","[70, 12]","[71, 8]","[71, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 1]","[54, 2]","[54, 4]","[53, 6]","[53, 8]","[53, 10]","[53, 12]","[51, 8]","[52, 11]","[55, 12]","[58, 11]","[65, 3]","[53, 21]","[54, 20]","[54, 22]","[55, 23]","[55, 23]","[56, 23]","[57, 24]","[57, 24]","[58, 24]","[66, 7]","[62, 15]","[62, 16]","[64, 15]","[67, 14]","[72, 7]","[72, 14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[40, 3]","[42, 8]","[44, 15]","[46, 23]","[49, 29]","[51, 36]","[53, 43]","[56, 50]","[59, 56]","[61, 63]","[64, 68]","[66, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[33, 3]","[34, 8]","[36, 16]","[38, 24]","[40, 32]","[42, 39]","[44, 46]","[46, 54]","[49, 61]","[51, 67]","[53, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[56, 71]","[54, 68]","[52, 63]","[50, 58]","[48, 52]","[46, 47]","[46, 44]","[44, 39]","[43, 34]","[41, 28]","[40, 23]","[39, 18]","[38, 12]","[37, 6]","[37, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[27, 3]","[27, 7]","[27, 13]","[28, 20]","[28, 26]","[29, 32]","[30, 38]","[31, 43]","[32, 49]","[33, 54]","[35, 60]","[36, 65]","[38, 69]","[40, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[61, 71]","[60, 69]","[59, 66]","[58, 62]","[57, 58]","[57, 54]","[57, 50]","[56, 46]","[56, 41]","[56, 38]","[56, 33]","[56, 30]","[57, 26]","[57, 22]","[58, 18]","[58, 14]","[59, 10]","[59, 7]","[60, 3]","[60, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[24, 1]","[22, 5]","[21, 12]","[20, 19]","[19, 26]","[18, 32]","[17, 38]","[17, 44]","[16, 50]","[16, 56]","[16, 62]","[16, 68]","[17, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5, 71]","[5, 68]","[6, 63]","[8, 57]","[9, 51]","[11, 45]","[13, 40]","[15, 34]","[17, 28]","[19, 22]","[21, 17]","[23, 11]","[25, 8]","[27, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[29, 3]","[29, 8]","[28, 15]","[28, 22]","[28, 29]","[28, 35]","[28, 41]","[28, 47]","[28, 54]","[28, 59]","[29, 65]","[30, 69]","[31, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[19, 71]","[20, 70]","[20, 68]","[22, 65]","[24, 62]","[26, 59]","[28, 55]","[30, 53]","[32, 49]","[35, 47]","[37, 44]","[40, 41]","[43, 38]","[46, 36]","[49, 32]","[51, 29]","[54, 27]","[57, 24]","[61, 19]","[64, 16]","[67, 13]","[70, 10]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[23, 3]","[26, 9]","[29, 16]","[32, 22]","[35, 27]","[38, 33]","[42, 39]","[45, 44]","[48, 49]","[52, 55]","[56, 60]","[60, 65]","[64, 69]","[66, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[15, 72]","[15, 69]","[16, 65]","[16, 59]","[17, 53]","[18, 48]","[19, 42]","[20, 37]","[21, 31]","[23, 25]","[24, 20]","[26, 14]","[27, 8]","[29, 4]","[30, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[36, 2]","[35, 5]","[34, 9]","[34, 12]","[34, 17]","[33, 22]","[33, 26]","[33, 28]","[33, 31]","[33, 34]","[33, 37]","[34, 40]","[34, 45]","[35, 46]","[36, 48]","[37, 51]","[38, 53]","[39, 56]","[41, 58]","[42, 60]","[44, 63]","[46, 65]","[48, 67]","[50, 68]","[52, 70]","[54, 70]","[56, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[24, 71]","[26, 70]","[28, 68]","[30, 65]","[32, 62]","[34, 59]","[37, 55]","[39, 52]","[42, 49]","[44, 46]","[47, 43]","[50, 41]","[53, 38]","[56, 34]","[59, 31]","[62, 29]","[65, 26]","[68, 22]","[71, 19]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[32, 1]","[32, 7]","[30, 18]","[29, 27]","[27, 37]","[26, 46]","[25, 55]","[24, 65]","[24, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 70]","[23, 67]","[25, 61]","[27, 56]","[28, 53]","[30, 47]","[32, 42]","[34, 36]","[37, 31]","[39, 25]","[42, 19]","[44, 13]","[47, 7]","[49, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[39, 1]","[40, 4]","[41, 10]","[42, 17]","[44, 23]","[45, 29]","[47, 34]","[48, 40]","[50, 46]","[52, 51]","[54, 57]","[56, 62]","[58, 67]","[60, 70]","[63, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 72]","[50, 69]","[48, 64]","[46, 58]","[43, 52]","[42, 46]","[40, 41]","[38, 35]","[36, 29]","[35, 23]","[34, 17]","[33, 11]","[31, 5]","[30, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 3]","[20, 11]","[18, 19]","[16, 27]","[14, 34]","[13, 42]","[11, 49]","[10, 56]","[9, 63]","[8, 69]","[7, 72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[33, 72]","[35, 71]","[38, 70]","[40, 68]","[43, 67]","[46, 64]","[49, 62]","[52, 60]","[55, 58]","[59, 56]","[62, 54]","[65, 52]","[69, 49]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 1]","[24, 4]","[26, 8]","[28, 13]","[31, 18]","[33, 23]","[36, 28]","[38, 32]","[41, 36]","[43, 40]","[46, 44]","[49, 48]","[52, 52]","[55, 56]","[59, 60]","[62, 63]","[65, 67]","[69, 69]","[71, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[26, 72]","[27, 70]","[29, 67]","[31, 62]","[34, 57]","[36, 53]","[38, 48]","[41, 44]","[43, 39]","[46, 35]","[48, 30]","[51, 26]","[54, 21]","[57, 16]","[60, 12]","[63, 7]","[66, 3]","[68, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[27, 1]","[28, 4]","[29, 11]","[30, 17]","[30, 24]","[31, 29]","[33, 35]","[34, 41]","[35, 46]","[36, 52]","[38, 57]","[40, 63]","[41, 67]","[43, 70]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[55, 72]","[53, 69]","[52, 66]","[51, 62]","[50, 57]","[49, 52]","[48, 47]","[48, 43]","[47, 38]","[47, 34]","[47, 29]","[47, 24]","[47, 20]","[47, 15]","[47, 10]","[47, 5]","[48, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[39, 1]","[38, 5]","[38, 12]","[38, 19]","[38, 27]","[38, 34]","[39, 41]","[39, 48]","[40, 55]","[41, 62]","[42, 68]","[43, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[53, 70]","[52, 68]","[50, 63]","[49, 59]","[48, 54]","[47, 49]","[46, 44]","[45, 39]","[44, 34]","[44, 30]","[43, 25]","[43, 20]","[42, 15]","[42, 10]","[42, 4]","[42, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[27, 1]","[28, 4]","[29, 10]","[31, 17]","[33, 24]","[35, 30]","[37, 36]","[39, 42]","[41, 48]","[44, 53]","[46, 59]","[49, 64]","[51, 69]","[54, 71]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
