x,y,id,t
64,5,0,0
59,12,0,1
54,20,0,2
48,27,0,3
43,34,0,4
38,41,0,5
31,48,0,6
25,54,0,7
19,61,0,8
13,69,0,9
8,71,0,10
64,1,1,0
62,5,1,1
59,12,1,2
55,20,1,3
51,28,1,4
48,34,1,5
43,42,1,6
40,49,1,7
35,56,1,8
31,61,1,9
26,68,1,10
21,72,1,11
65,71,2,0
61,69,2,1
55,69,2,2
48,64,2,3
41,62,2,4
34,58,2,5
27,56,2,6
20,53,2,7
13,52,2,8
6,49,2,9
62,2,3,0
59,9,3,1
56,18,3,2
52,26,3,3
48,35,3,4
43,43,3,5
38,51,3,6
34,58,3,7
29,68,3,8
25,71,3,9
66,71,4,0
64,71,4,1
60,68,4,2
55,61,4,3
51,58,4,4
46,55,4,5
41,51,4,6
36,48,4,7
32,44,4,8
27,41,4,9
21,37,4,10
16,34,4,11
11,30,4,12
5,27,4,13
66,70,5,0
61,69,5,1
54,62,5,2
47,59,5,3
41,54,5,4
34,49,5,5
28,44,5,6
21,40,5,7
14,35,5,8
8,31,5,9
69,4,6,0
63,11,6,1
56,18,6,2
51,24,6,3
45,31,6,4
38,37,6,5
32,43,6,6
24,49,6,7
17,54,6,8
10,60,6,9
3,66,6,10
69,68,7,0
66,66,7,1
61,59,7,2
56,54,7,3
52,50,7,4
47,48,7,5
43,44,7,6
38,38,7,7
33,36,7,8
28,32,7,9
23,28,7,10
17,24,7,11
12,20,7,12
7,15,7,13
1,12,7,14
67,1,8,0
61,6,8,1
54,12,8,2
51,15,8,3
45,21,8,4
38,28,8,5
31,34,8,6
26,39,8,7
17,46,8,8
11,50,8,9
4,56,8,10
69,70,9,0
65,68,9,1
60,62,9,2
54,57,9,3
49,53,9,4
43,49,9,5
37,43,9,6
31,38,9,7
25,33,9,8
19,28,9,9
13,24,9,10
7,19,9,11
71,3,10,0
66,8,10,1
60,17,10,2
55,23,10,3
49,31,10,4
42,38,10,5
36,45,10,6
30,53,10,7
23,57,10,8
17,64,10,9
10,69,10,10
70,71,11,0
66,68,11,1
59,64,11,2
52,58,11,3
45,53,11,4
38,49,11,5
32,43,11,6
24,38,11,7
18,34,11,8
10,29,11,9
2,24,11,10
71,2,12,0
65,8,12,1
60,15,12,2
53,21,12,3
48,28,12,4
42,35,12,5
35,41,12,6
29,48,12,7
22,54,12,8
16,59,12,9
9,66,12,10
3,70,12,11
70,66,13,0
64,60,13,1
58,54,13,2
51,47,13,3
45,42,13,4
38,36,13,5
35,33,13,6
29,28,13,7
22,22,13,8
14,16,13,9
7,9,13,10
69,3,14,0
62,9,14,1
55,16,14,2
49,23,14,3
41,28,14,4
34,34,14,5
27,41,14,6
20,47,14,7
12,51,14,8
4,57,14,9
72,69,15,0
72,66,15,1
71,64,15,2
68,57,15,3
65,53,15,4
62,51,15,5
59,46,15,6
56,42,15,7
53,40,15,8
50,36,15,9
46,32,15,10
42,30,15,11
39,27,15,12
35,24,15,13
31,20,15,14
27,17,15,15
22,14,15,16
18,11,15,17
13,8,15,18
8,4,15,19
4,2,15,20
1,1,15,21
68,5,16,0
62,11,16,1
55,18,16,2
49,24,16,3
43,30,16,4
35,36,16,5
29,41,16,6
21,48,16,7
14,52,16,8
7,57,16,9
67,71,17,0
63,70,17,1
56,62,17,2
49,57,17,3
42,53,17,4
35,48,17,5
28,42,17,6
21,37,17,7
14,33,17,8
6,28,17,9
70,12,18,0
64,18,18,1
58,24,18,2
51,30,18,3
45,35,18,4
38,42,18,5
31,48,18,6
24,54,18,7
17,58,18,8
10,66,18,9
3,67,18,10
68,71,19,0
64,68,19,1
57,64,19,2
50,59,19,3
43,55,19,4
36,49,19,5
29,46,19,6
21,41,19,7
15,37,19,8
7,32,19,9
66,3,20,0
61,12,20,1
56,22,20,2
50,31,20,3
45,42,20,4
39,51,20,5
33,61,20,6
27,69,20,7
68,72,21,0
65,69,21,1
62,67,21,2
57,59,21,3
52,54,21,4
48,49,21,5
43,44,21,6
38,38,21,7
34,33,21,8
29,28,21,9
24,23,21,10
19,18,21,11
14,12,21,12
8,7,21,13
3,2,21,14
63,1,22,0
60,5,22,1
55,11,22,2
50,16,22,3
48,19,22,4
44,24,22,5
40,30,22,6
35,35,22,7
30,40,22,8
24,45,22,9
19,49,22,10
14,54,22,11
8,60,22,12
3,65,22,13
42,72,23,0
32,70,23,1
27,67,23,2
20,62,23,3
12,58,23,4
5,54,23,5
64,2,24,0
59,9,24,1
55,16,24,2
51,25,24,3
46,33,24,4
41,42,24,5
38,46,24,6
34,53,24,7
28,62,24,8
23,68,24,9
18,71,24,10
57,72,25,0
55,68,25,1
52,61,25,2
48,54,25,3
45,49,25,4
41,42,25,5
38,36,25,6
34,29,25,7
29,23,25,8
26,16,25,9
21,10,25,10
17,4,25,11
13,1,25,12
64,3,26,0
58,9,26,1
52,16,26,2
46,23,26,3
39,29,26,4
33,35,26,5
27,41,26,6
20,47,26,7
13,54,26,8
7,60,26,9
67,72,27,0
68,69,27,1
68,62,27,2
68,55,27,3
67,49,27,4
67,42,27,5
66,36,27,6
65,30,27,7
64,24,27,8
63,18,27,9
61,12,27,10
60,7,27,11
58,2,27,12
61,2,28,0
56,10,28,1
51,19,28,2
46,25,28,3
41,33,28,4
37,42,28,5
31,49,28,6
25,56,28,7
19,64,28,8
14,69,28,9
71,69,29,0
72,64,29,1
72,7,29,2
70,2,29,3
66,72,30,0
63,68,30,1
58,67,30,2
52,63,30,3
47,60,30,4
41,56,30,5
36,54,30,6
31,52,30,7
25,49,30,8
19,45,30,9
13,43,30,10
6,40,30,11
61,2,31,0
55,7,31,1
49,15,31,2
43,23,31,3
36,29,31,4
29,37,31,5
23,44,31,6
16,51,31,7
9,58,31,8
2,65,31,9
68,71,32,0
66,67,32,1
62,61,32,2
58,56,32,3
53,50,32,4
48,45,32,5
44,41,32,6
40,36,32,7
36,31,32,8
30,26,32,9
26,21,32,10
20,16,32,11
15,11,32,12
10,5,32,13
5,1,32,14
55,5,33,0
50,12,33,1
44,19,33,2
38,26,33,3
32,32,33,4
26,39,33,5
19,48,33,6
13,54,33,7
7,60,33,8
72,65,34,0
69,57,34,1
65,49,34,2
61,42,34,3
58,34,34,4
54,28,34,5
50,21,34,6
46,14,34,7
41,7,34,8
37,1,34,9
64,2,35,0
60,6,35,1
55,13,35,2
49,22,35,3
44,29,35,4
38,36,35,5
32,45,35,6
26,52,35,7
20,59,35,8
14,67,35,9
8,71,35,10
66,70,36,0
62,64,36,1
58,57,36,2
53,49,36,3
49,44,36,4
44,36,36,5
41,33,36,6
37,26,36,7
32,20,36,8
27,13,36,9
22,6,36,10
17,1,36,11
53,1,37,0
47,3,37,1
40,8,37,2
32,13,37,3
25,18,37,4
18,22,37,5
10,27,37,6
3,31,37,7
64,72,38,0
60,68,38,1
54,59,38,2
48,50,38,3
42,43,38,4
36,33,38,5
31,26,38,6
25,19,38,7
19,11,38,8
13,4,38,9
62,1,39,0
56,6,39,1
50,12,39,2
45,19,39,3
38,25,39,4
32,31,39,5
25,36,39,6
19,43,39,7
11,49,39,8
4,54,39,9
56,70,40,0
54,70,40,1
48,63,40,2
44,58,40,3
39,55,40,4
34,51,40,5
29,47,40,6
25,43,40,7
19,38,40,8
15,35,40,9
9,31,40,10
3,27,40,11
63,1,41,0
61,2,41,1
55,5,41,2
49,12,41,3
43,19,41,4
37,24,41,5
31,31,41,6
24,36,41,7
17,41,41,8
10,48,41,9
3,53,41,10
53,72,42,0
49,71,42,1
48,71,42,2
44,67,42,3
39,64,42,4
35,60,42,5
31,59,42,6
27,56,42,7
23,53,42,8
18,51,42,9
13,49,42,10
9,47,42,11
4,45,42,12
57,1,43,0
53,3,43,1
48,6,43,2
44,9,43,3
38,12,43,4
34,15,43,5
28,17,43,6
23,20,43,7
17,22,43,8
12,24,43,9
6,27,43,10
70,2,44,0
67,7,44,1
63,13,44,2
59,19,44,3
55,26,44,4
51,33,44,5
46,38,44,6
42,45,44,7
37,52,44,8
32,56,44,9
27,63,44,10
21,68,44,11
17,72,44,12
57,71,45,0
55,71,45,1
51,67,45,2
47,60,45,3
42,56,45,4
38,52,45,5
33,48,45,6
28,43,45,7
24,39,45,8
19,35,45,9
15,30,45,10
10,26,45,11
5,22,45,12
69,2,46,0
66,6,46,1
62,9,46,2
59,15,46,3
55,20,46,4
50,24,46,5
47,29,46,6
42,34,46,7
37,38,46,8
33,42,46,9
28,45,46,10
23,50,46,11
18,54,46,12
13,58,46,13
7,63,46,14
2,67,46,15
65,72,47,0
66,69,47,1
63,66,47,2
61,64,47,3
58,58,47,4
55,55,47,5
52,50,47,6
49,47,47,7
46,43,47,8
43,40,47,9
40,37,47,10
36,33,47,11
33,30,47,12
30,26,47,13
25,23,47,14
21,20,47,15
17,17,47,16
13,13,47,17
8,10,47,18
4,6,47,19
67,2,48,0
64,7,48,1
61,12,48,2
57,17,48,3
54,21,48,4
49,27,48,5
46,32,48,6
41,37,48,7
37,42,48,8
33,47,48,9
28,52,48,10
23,55,48,11
18,60,48,12
12,65,48,13
8,67,48,14
4,71,48,15
64,72,49,0
63,69,49,1
62,69,49,2
58,62,49,3
55,58,49,4
52,56,49,5
48,53,49,6
44,49,49,7
41,45,49,8
38,42,49,9
34,39,49,10
30,35,49,11
26,32,49,12
22,29,49,13
18,26,49,14
14,23,49,15
9,19,49,16
5,16,49,17
60,2,50,0
56,6,50,1
51,11,50,2
45,17,50,3
40,22,50,4
35,27,50,5
29,32,50,6
26,33,50,7
20,38,50,8
15,43,50,9
8,48,50,10
1,52,50,11
69,72,51,0
68,69,51,1
67,70,51,2
66,65,51,3
63,61,51,4
61,57,51,5
58,53,51,6
55,50,51,7
52,48,51,8
49,45,51,9
46,42,51,10
43,39,51,11
39,36,51,12
35,34,51,13
32,31,51,14
28,28,51,15
24,26,51,16
20,23,51,17
16,20,51,18
11,18,51,19
6,15,51,20
2,12,51,21
72,4,52,0
70,9,52,1
67,14,52,2
64,20,52,3
60,25,52,4
57,30,52,5
53,35,52,6
49,41,52,7
45,45,52,8
41,51,52,9
37,56,52,10
32,62,52,11
28,65,52,12
23,69,52,13
19,71,52,14
64,71,53,0
61,68,53,1
57,65,53,2
52,61,53,3
47,57,53,4
42,53,53,5
38,50,53,6
33,46,53,7
28,43,53,8
22,38,53,9
17,35,53,10
12,32,53,11
7,28,53,12
1,25,53,13
57,1,54,0
51,4,54,1
44,7,54,2
38,10,54,3
31,14,54,4
24,17,54,5
17,20,54,6
10,23,54,7
2,25,54,8
55,72,55,0
51,70,55,1
49,68,55,2
45,65,55,3
40,62,55,4
36,59,55,5
31,56,55,6
26,54,55,7
21,50,55,8
17,49,55,9
11,47,55,10
6,44,55,11
1,42,55,12
62,2,56,0
58,6,56,1
53,10,56,2
48,15,56,3
43,19,56,4
38,23,56,5
33,27,56,6
28,31,56,7
22,35,56,8
15,39,56,9
10,42,56,10
4,46,56,11
71,62,57,0
69,57,57,1
66,52,57,2
64,47,57,3
61,43,57,4
58,40,57,5
55,35,57,6
51,32,57,7
48,28,57,8
44,24,57,9
41,20,57,10
37,17,57,11
33,13,57,12
29,9,57,13
25,6,57,14
20,2,57,15
71,12,58,0
67,19,58,1
62,24,58,2
58,28,58,3
52,35,58,4
47,40,58,5
42,46,58,6
36,52,58,7
31,56,58,8
25,61,58,9
19,67,58,10
15,70,58,11
70,71,59,0
68,68,59,1
64,62,59,2
60,55,59,3
55,49,59,4
52,44,59,5
46,37,59,6
43,32,59,7
38,26,59,8
33,20,59,9
29,14,59,10
23,8,59,11
18,3,59,12
67,37,60,0
46,51,60,1
35,57,60,2
30,61,60,3
24,64,60,4
18,70,60,5
13,69,60,6
7,71,60,7
72,35,61,0
69,38,61,1
67,40,61,2
65,44,61,3
62,47,61,4
59,50,61,5
56,51,61,6
53,54,61,7
49,58,61,8
46,60,61,9
43,64,61,10
39,67,61,11
35,68,61,12
33,69,61,13
29,71,61,14
71,1,62,0
65,1,62,1
60,1,62,2
54,1,62,3
65,2,63,0
59,6,63,1
53,13,63,2
47,20,63,3
41,26,63,4
33,32,63,5
26,38,63,6
19,45,63,7
11,50,63,8
4,57,63,9
63,70,64,0
60,67,64,1
55,63,64,2
50,58,64,3
45,55,64,4
40,51,64,5
35,46,64,6
29,42,64,7
24,37,64,8
18,33,64,9
13,30,64,10
7,26,64,11
1,22,64,12
68,8,65,0
62,14,65,1
57,19,65,2
51,24,65,3
46,31,65,4
39,37,65,5
35,42,65,6
28,47,65,7
21,52,65,8
15,57,65,9
8,62,65,10
1,67,65,11
72,59,66,0
69,54,66,1
67,49,66,2
64,43,66,3
61,39,66,4
58,36,66,5
55,30,66,6
51,26,66,7
48,22,66,8
45,17,66,9
41,13,66,10
37,8,66,11
33,3,66,12
28,1,66,13
71,25,67,0
65,28,67,1
60,30,67,2
54,32,67,3
48,32,67,4
42,35,67,5
36,36,67,6
29,38,67,7
24,40,67,8
17,41,67,9
10,43,67,10
3,45,67,11
71,1,68,0
69,4,68,1
64,10,68,2
59,17,68,3
53,25,68,4
48,32,68,5
42,38,68,6
36,45,68,7
30,52,68,8
25,57,68,9
19,63,68,10
13,69,68,11
7,72,68,12
64,70,69,0
60,66,69,1
55,59,69,2
50,53,69,3
45,47,69,4
39,41,69,5
34,34,69,6
29,30,69,7
24,23,69,8
18,17,69,9
13,11,69,10
7,5,69,11
71,3,70,0
66,9,70,1
62,15,70,2
57,20,70,3
52,27,70,4
47,31,70,5
42,38,70,6
36,44,70,7
30,50,70,8
24,54,70,9
18,59,70,10
12,66,70,11
6,69,70,12
69,20,71,0
65,20,71,1
60,20,71,2
55,20,71,3
50,18,71,4
46,19,71,5
41,19,71,6
35,18,71,7
30,17,71,8
24,17,71,9
18,16,71,10
13,16,71,11
7,15,71,12
72,25,72,0
70,30,72,1
67,34,72,2
65,35,72,3
63,40,72,4
60,44,72,5
57,47,72,6
53,51,72,7
50,54,72,8
46,59,72,9
43,63,72,10
39,68,72,11
35,68,72,12
32,70,72,13
70,64,73,0
67,59,73,1
64,55,73,2
61,51,73,3
57,48,73,4
54,45,73,5
50,42,73,6
46,39,73,7
42,36,73,8
38,33,73,9
34,30,73,10
30,27,73,11
25,24,73,12
21,21,73,13
16,18,73,14
11,15,73,15
6,12,73,16
2,8,73,17
63,1,74,0
62,2,74,1
57,5,74,2
52,9,74,3
47,12,74,4
42,15,74,5
37,19,74,6
31,22,74,7
25,25,74,8
19,28,74,9
14,31,74,10
7,34,74,11
1,36,74,12
70,71,75,0
70,69,75,1
67,66,75,2
64,62,75,3
61,58,75,4
58,55,75,5
55,52,75,6
52,49,75,7
48,47,75,8
45,44,75,9
41,42,75,10
37,39,75,11
33,35,75,12
29,33,75,13
25,31,75,14
21,28,75,15
17,26,75,16
12,24,75,17
7,22,75,18
3,19,75,19
69,1,76,0
65,2,76,1
60,6,76,2
55,10,76,3
49,14,76,4
44,18,76,5
37,22,76,6
31,24,76,7
28,26,76,8
22,29,76,9
15,33,76,10
9,36,76,11
1,39,76,12
67,72,77,0
63,69,77,1
60,68,77,2
56,64,77,3
51,60,77,4
46,57,77,5
42,54,77,6
37,51,77,7
32,48,77,8
27,46,77,9
22,44,77,10
16,40,77,11
11,38,77,12
6,34,77,13
70,19,78,0
68,24,78,1
65,29,78,2
62,35,78,3
58,40,78,4
54,44,78,5
51,49,78,6
47,53,78,7
43,59,78,8
38,64,78,9
34,68,78,10
30,71,78,11
70,71,79,0
68,68,79,1
62,64,79,2
57,60,79,3
52,56,79,4
46,53,79,5
41,49,79,6
36,47,79,7
30,43,79,8
24,40,79,9
19,37,79,10
13,33,79,11
7,31,79,12
1,26,79,13
70,12,80,0
64,16,80,1
58,22,80,2
52,26,80,3
46,30,80,4
40,35,80,5
33,40,80,6
26,45,80,7
19,49,80,8
12,54,80,9
5,58,80,10
67,72,81,0
66,69,81,1
61,66,81,2
57,61,81,3
52,57,81,4
48,54,81,5
43,50,81,6
38,47,81,7
33,42,81,8
29,38,81,9
24,35,81,10
18,32,81,11
13,29,81,12
7,25,81,13
2,20,81,14
70,19,82,0
65,23,82,1
60,29,82,2
55,32,82,3
49,38,82,4
43,42,82,5
37,45,82,6
32,49,82,7
26,54,82,8
19,58,82,9
13,62,82,10
7,67,82,11
1,69,82,12
67,72,83,0
61,71,83,1
55,70,83,2
53,69,83,3
47,67,83,4
42,66,83,5
36,63,83,6
31,61,83,7
25,59,83,8
19,58,83,9
14,56,83,10
8,55,83,11
2,54,83,12
70,21,84,0
64,26,84,1
58,32,84,2
53,37,84,3
45,43,84,4
39,49,84,5
32,55,84,6
25,59,84,7
18,65,84,8
11,69,84,9
5,72,84,10
69,71,85,0
66,69,85,1
60,67,85,2
57,66,85,3
51,62,85,4
46,60,85,5
40,57,85,6
34,54,85,7
28,52,85,8
22,50,85,9
15,46,85,10
9,45,85,11
3,42,85,12
68,16,86,0
63,22,86,1
58,29,86,2
55,30,86,3
50,36,86,4
44,43,86,5
38,47,86,6
32,54,86,7
27,58,86,8
20,63,86,9
14,68,86,10
8,71,86,11
69,69,87,0
67,66,87,1
62,60,87,2
57,55,87,3
52,50,87,4
47,46,87,5
42,42,87,6
37,37,87,7
31,31,87,8
25,28,87,9
20,24,87,10
14,19,87,11
8,14,87,12
3,10,87,13
69,13,88,0
64,20,88,1
58,24,88,2
53,30,88,3
47,34,88,4
41,39,88,5
36,43,88,6
29,48,88,7
23,53,88,8
17,57,88,9
10,62,88,10
3,67,88,11
71,58,89,0
69,53,89,1
66,49,89,2
64,45,89,3
61,40,89,4
58,37,89,5
56,34,89,6
52,31,89,7
49,27,89,8
46,23,89,9
42,19,89,10
38,16,89,11
35,12,89,12
30,9,89,13
26,5,89,14
22,2,89,15
17,1,89,16
71,16,90,0
67,21,90,1
63,26,90,2
59,32,90,3
55,37,90,4
50,44,90,5
45,49,90,6
40,55,90,7
35,61,90,8
30,67,90,9
25,69,90,10
71,70,91,0
72,68,91,1
67,60,91,2
64,53,91,3
60,47,91,4
56,42,91,5
52,37,91,6
47,31,91,7
44,27,91,8
39,21,91,9
35,15,91,10
30,10,91,11
25,4,91,12
24,1,91,13
68,11,92,0
61,17,92,1
55,22,92,2
48,28,92,3
41,32,92,4
34,38,92,5
27,41,92,6
19,46,92,7
11,52,92,8
4,56,92,9
68,72,93,0
61,70,93,1
58,68,93,2
53,63,93,3
48,60,93,4
43,55,93,5
38,52,93,6
33,49,93,7
27,45,93,8
21,40,93,9
16,37,93,10
11,33,93,11
5,29,93,12
72,10,94,0
66,16,94,1
59,22,94,2
54,26,94,3
48,31,94,4
41,36,94,5
35,42,94,6
28,47,94,7
21,50,94,8
14,55,94,9
6,60,94,10
71,66,95,0
69,63,95,1
68,63,95,2
65,60,95,3
62,56,95,4
60,54,95,5
57,52,95,6
54,50,95,7
51,49,95,8
48,48,95,9
45,46,95,10
42,44,95,11
39,43,95,12
35,41,95,13
32,40,95,14
28,39,95,15
24,38,95,16
20,37,95,17
16,35,95,18
12,34,95,19
8,33,95,20
3,31,95,21
70,13,96,0
67,18,96,1
64,24,96,2
60,29,96,3
55,34,96,4
51,39,96,5
47,45,96,6
42,51,96,7
37,56,96,8
32,60,96,9
27,65,96,10
23,69,96,11
18,71,96,12
70,71,97,0
71,68,97,1
69,63,97,2
67,59,97,3
65,54,97,4
62,50,97,5
60,45,97,6
57,43,97,7
54,38,97,8
51,33,97,9
48,29,97,10
45,27,97,11
42,23,97,12
39,18,97,13
35,15,97,14
31,11,97,15
27,7,97,16
23,3,97,17
19,1,97,18
71,7,98,0
68,10,98,1
63,15,98,2
60,21,98,3
55,25,98,4
51,30,98,5
46,34,98,6
41,39,98,7
37,42,98,8
31,48,98,9
26,50,98,10
20,54,98,11
15,58,98,12
9,62,98,13
3,66,98,14
71,50,99,0
70,45,99,1
68,41,99,2
66,37,99,3
63,32,99,4
61,30,99,5
58,24,99,6
55,21,99,7
52,18,99,8
50,14,99,9
46,10,99,10
43,6,99,11
39,3,99,12
37,1,99,13
6,71,100,0
9,70,100,1
17,64,100,2
22,59,100,3
28,55,100,4
34,52,100,5
39,46,100,6
45,43,100,7
50,38,100,8
55,34,100,9
60,31,100,10
64,27,100,11
69,23,100,12
19,1,101,0
27,1,101,1
35,2,101,2
42,3,101,3
49,4,101,4
55,5,101,5
62,6,101,6
68,7,101,7
26,71,102,0
32,68,102,1
39,64,102,2
46,59,102,3
53,53,102,4
59,48,102,5
66,43,102,6
72,38,102,7
3,16,103,0
12,21,103,1
20,26,103,2
27,31,103,3
35,37,103,4
42,42,103,5
49,45,103,6
56,51,103,7
63,56,103,8
69,61,103,9
16,72,104,0
23,69,104,1
29,64,104,2
35,58,104,3
41,52,104,4
47,46,104,5
53,40,104,6
58,35,104,7
64,29,104,8
69,24,104,9
2,12,105,0
7,17,105,1
13,21,105,2
18,24,105,3
23,26,105,4
28,31,105,5
32,33,105,6
36,38,105,7
39,42,105,8
43,43,105,9
47,47,105,10
50,52,105,11
53,54,105,12
56,58,105,13
59,62,105,14
61,66,105,15
64,69,105,16
65,71,105,17
17,71,106,0
20,69,106,1
24,65,106,2
28,60,106,3
33,56,106,4
37,51,106,5
41,49,106,6
44,44,106,7
48,38,106,8
51,34,106,9
54,31,106,10
57,26,106,11
59,22,106,12
61,20,106,13
63,16,106,14
65,10,106,15
67,7,106,16
68,4,106,17
68,2,106,18
69,1,106,19
2,5,107,0
8,8,107,1
14,9,107,2
19,13,107,3
23,15,107,4
28,17,107,5
33,19,107,6
37,21,107,7
41,24,107,8
45,26,107,9
49,28,107,10
52,30,107,11
54,30,107,12
57,33,107,13
60,35,107,14
62,37,107,15
64,39,107,16
66,42,107,17
67,44,107,18
68,47,107,19
69,50,107,20
70,53,107,21
70,56,107,22
71,59,107,23
71,63,107,24
71,66,107,25
70,69,107,26
69,70,107,27
68,72,107,28
11,72,108,0
15,70,108,1
17,67,108,2
20,63,108,3
24,59,108,4
27,55,108,5
30,51,108,6
32,47,108,7
35,43,108,8
37,41,108,9
39,36,108,10
41,34,108,11
43,29,108,12
44,25,108,13
46,23,108,14
47,19,108,15
47,15,108,16
48,13,108,17
48,10,108,18
49,7,108,19
48,3,108,20
48,1,108,21
3,1,109,0
8,2,109,1
13,3,109,2
18,4,109,3
24,6,109,4
28,7,109,5
33,8,109,6
37,10,109,7
41,11,109,8
43,11,109,9
46,12,109,10
50,13,109,11
53,14,109,12
55,15,109,13
58,14,109,14
60,15,109,15
62,15,109,16
63,18,109,17
65,18,109,18
66,19,109,19
67,20,109,20
67,19,109,21
67,21,109,22
66,22,109,23
66,21,109,24
65,22,109,25
64,23,109,26
62,23,109,27
61,24,109,28
59,25,109,29
57,27,109,30
54,28,109,31
52,28,109,32
49,29,109,33
46,31,109,34
43,31,109,35
40,33,109,36
37,33,109,37
34,35,109,38
30,35,109,39
27,36,109,40
23,36,109,41
19,38,109,42
16,37,109,43
12,38,109,44
7,39,109,45
3,41,109,46
9,71,110,0
11,69,110,1
12,70,110,2
15,64,110,3
17,60,110,4
19,57,110,5
21,54,110,6
22,51,110,7
24,47,110,8
25,46,110,9
26,41,110,10
27,40,110,11
28,37,110,12
28,33,110,13
28,31,110,14
29,29,110,15
28,26,110,16
28,23,110,17
28,20,110,18
27,18,110,19
26,14,110,20
25,13,110,21
24,10,110,22
22,7,110,23
21,5,110,24
18,2,110,25
16,1,110,26
1,18,111,0
6,20,111,1
11,19,111,2
16,20,111,3
21,20,111,4
25,20,111,5
30,20,111,6
33,21,111,7
36,21,111,8
40,21,111,9
43,20,111,10
45,20,111,11
48,20,111,12
50,20,111,13
52,20,111,14
54,20,111,15
55,19,111,16
56,19,111,17
57,19,111,18
58,18,111,19
58,17,111,20
58,19,111,21
58,19,111,22
57,19,111,23
57,19,111,24
56,17,111,25
55,19,111,26
53,18,111,27
51,19,111,28
50,19,111,29
48,20,111,30
45,20,111,31
43,20,111,32
41,20,111,33
38,19,111,34
35,19,111,35
32,19,111,36
28,18,111,37
25,18,111,38
22,18,111,39
18,16,111,40
14,17,111,41
9,16,111,42
6,15,111,43
1,15,111,44
4,6,111,45
11,7,111,46
18,7,111,47
24,8,111,48
30,8,111,49
32,8,111,50
38,8,111,51
44,8,111,52
48,7,111,53
54,8,111,54
58,6,111,55
62,6,111,56
66,5,111,57
70,5,111,58
21,72,112,0
26,69,112,1
29,66,112,2
34,61,112,3
38,57,112,4
43,52,112,5
47,48,112,6
51,44,112,7
55,39,112,8
58,35,112,9
62,31,112,10
65,27,112,11
68,23,112,12
70,19,112,13
72,16,112,14
7,2,113,0
13,5,113,1
20,8,113,2
25,11,113,3
31,16,113,4
36,19,113,5
42,23,113,6
47,25,113,7
52,29,113,8
56,32,113,9
61,36,113,10
65,40,113,11
69,44,113,12
72,48,113,13
23,71,114,0
27,69,114,1
31,66,114,2
35,62,114,3
40,59,114,4
44,55,114,5
48,51,114,6
52,48,114,7
55,44,114,8
59,41,114,9
62,38,114,10
65,35,114,11
67,32,114,12
70,29,114,13
72,26,114,14
71,2,114,15
68,1,114,16
14,1,115,0
19,3,115,1
25,6,115,2
30,8,115,3
35,10,115,4
39,12,115,5
44,15,115,6
48,16,115,7
52,19,115,8
56,20,115,9
59,22,115,10
62,24,115,11
65,26,115,12
67,29,115,13
69,31,115,14
71,33,115,15
72,68,115,16
71,69,115,17
69,72,115,18
10,70,116,0
13,67,116,1
18,62,116,2
22,56,116,3
27,51,116,4
31,46,116,5
35,40,116,6
39,35,116,7
43,30,116,8
47,25,116,9
50,20,116,10
53,17,116,11
55,11,116,12
58,5,116,13
60,2,116,14
13,1,117,0
16,2,117,1
21,3,117,2
25,4,117,3
29,6,117,4
32,7,117,5
35,9,117,6
38,10,117,7
41,11,117,8
44,13,117,9
44,13,117,10
47,14,117,11
48,15,117,12
50,16,117,13
51,17,117,14
52,19,117,15
53,19,117,16
53,20,117,17
54,21,117,18
54,22,117,19
53,21,117,20
53,23,117,21
52,24,117,22
51,24,117,23
50,25,117,24
48,26,117,25
46,26,117,26
44,27,117,27
42,27,117,28
40,28,117,29
38,28,117,30
35,29,117,31
32,29,117,32
29,30,117,33
27,29,117,34
23,30,117,35
20,29,117,36
16,30,117,37
13,29,117,38
9,30,117,39
5,30,117,40
1,31,117,41
1,18,118,0
5,23,118,1
8,30,118,2
12,36,118,3
15,42,118,4
17,47,118,5
20,54,118,6
22,60,118,7
25,69,118,8
26,70,118,9
1,71,119,0
3,68,119,1
6,61,119,2
9,55,119,3
12,49,119,4
16,42,119,5
18,36,119,6
21,29,119,7
24,24,119,8
26,18,119,9
28,12,119,10
30,6,119,11
31,2,119,12
6,1,120,0
10,3,120,1
14,5,120,2
19,8,120,3
22,11,120,4
27,14,120,5
30,17,120,6
33,19,120,7
36,22,120,8
39,25,120,9
41,27,120,10
43,29,120,11
45,32,120,12
47,34,120,13
48,36,120,14
50,39,120,15
51,42,120,16
52,44,120,17
53,45,120,18
53,49,120,19
54,50,120,20
54,52,120,21
54,55,120,22
54,60,120,23
54,63,120,24
53,67,120,25
53,70,120,26
52,69,120,27
52,71,120,28
51,72,120,29
6,72,121,0
9,69,121,1
12,64,121,2
16,59,121,3
19,53,121,4
23,47,121,5
26,42,121,6
29,36,121,7
32,32,121,8
34,27,121,9
36,22,121,10
38,16,121,11
40,11,121,12
42,6,121,13
43,2,121,14
12,1,122,0
17,2,122,1
19,3,122,2
23,3,122,3
26,5,122,4
29,6,122,5
32,7,122,6
34,8,122,7
36,9,122,8
38,9,122,9
39,10,122,10
40,10,122,11
42,11,122,12
42,11,122,13
43,12,122,14
43,12,122,15
43,12,122,16
43,13,122,17
43,13,122,18
42,12,122,19
42,13,122,20
41,13,122,21
39,13,122,22
38,13,122,23
36,13,122,24
35,13,122,25
33,13,122,26
31,12,122,27
28,12,122,28
26,12,122,29
23,11,122,30
20,11,122,31
